start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
78516000	78518000	0	0.19366	0.9994	0.0006	Human	Human
78518000	78520000	0	0.19366	0.9994	0.0006	Human	Human
78520000	78522000	0	0.19366	0.9994	0.0006	Human	Human
78522000	78524000	0	0.19366	0.9994	0.0006	Human	Human
78524000	78526000	0	0.19366	0.9987	0.0013	Human	Human
78526000	78528000	1	0.19366	0.9278	0.0722	Human	Human
78528000	78530000	0	0.19366	0.9987	0.0013	Human	Human
78530000	78532000	0	0.19366	0.9994	0.0006	Human	Human
78532000	78534000	0	0.19366	0.9994	0.0006	Human	Human
78534000	78536000	0	0.19366	0.9994	0.0006	Human	Human
78536000	78538000	0	0.19366	0.9994	0.0006	Human	Human
78538000	78540000	0	0.19366	0.9994	0.0006	Human	Human
78540000	78542000	0	0.19366	0.9994	0.0006	Human	Human
78542000	78544000	0	0.19366	0.9994	0.0006	Human	Human
78544000	78546000	0	0.19366	0.9993	0.0007	Human	Human
78546000	78548000	0	0.19366	0.9888	0.0112	Human	Human
78548000	78550000	21	0.19366	0.0	1.0	Archaic	Archaic
78550000	78552000	0	0.19366	0.8175	0.1825	Human	Human
78552000	78554000	24	0.19366	0.0	1.0	Archaic	Archaic
78554000	78556000	0	0.19366	0.9888	0.0112	Human	Human
78556000	78558000	0	0.19366	0.9993	0.0007	Human	Human
78558000	78560000	0	0.19366	0.9994	0.0006	Human	Human
78560000	78562000	0	0.19366	0.9994	0.0006	Human	Human
78562000	78564000	0	0.19366	0.9994	0.0006	Human	Human
78564000	78566000	0	0.19366	0.9993	0.0007	Human	Human
78566000	78568000	0	0.19366	0.9897	0.0103	Human	Human
78568000	78570000	2	0.19366	0.0856	0.9144	Archaic	Archaic
78570000	78572000	0	0.19366	0.9764	0.0236	Human	Human
78572000	78574000	1	0.19366	0.9159	0.0841	Human	Human
78574000	78576000	0	0.19366	0.9985	0.0015	Human	Human
78576000	78578000	0	0.19366	0.9994	0.0006	Human	Human
78578000	78580000	0	0.19366	0.9994	0.0006	Human	Human
78580000	78582000	0	0.19366	0.9994	0.0006	Human	Human
78582000	78584000	0	0.19366	0.9994	0.0006	Human	Human
78584000	78586000	0	0.19366	0.9994	0.0006	Human	Human
78586000	78588000	0	0.19366	0.9994	0.0006	Human	Human
78588000	78590000	0	0.19366	0.9994	0.0006	Human	Human
78590000	78592000	0	0.19366	0.9987	0.0013	Human	Human
78592000	78594000	1	0.19366	0.9278	0.0722	Human	Human
78594000	78596000	0	0.19366	0.9987	0.0013	Human	Human
78596000	78598000	0	0.19366	0.9994	0.0006	Human	Human
78598000	78600000	0	0.19366	0.9994	0.0006	Human	Human
78600000	78602000	0	0.19366	0.9994	0.0006	Human	Human
78602000	78604000	0	0.19366	0.9994	0.0006	Human	Human
78604000	78606000	0	0.19366	0.9994	0.0006	Human	Human
78606000	78608000	0	0.19366	0.9994	0.0006	Human	Human
78608000	78610000	0	0.19366	0.9994	0.0006	Human	Human
78610000	78612000	0	0.19366	0.9994	0.0006	Human	Human
78612000	78614000	0	0.19366	0.9994	0.0006	Human	Human
78614000	78616000	0	0.19366	0.9994	0.0006	Human	Human
78616000	78618000	0	0.19366	0.9994	0.0006	Human	Human
78618000	78620000	0	0.19366	0.9994	0.0006	Human	Human
78620000	78622000	0	0.19366	0.9994	0.0006	Human	Human
78622000	78624000	0	0.19366	0.9994	0.0006	Human	Human
78624000	78626000	0	0.19366	0.9994	0.0006	Human	Human
78626000	78628000	0	0.19366	0.9994	0.0006	Human	Human
78628000	78630000	0	0.19366	0.9994	0.0006	Human	Human
78630000	78632000	0	0.19366	0.9994	0.0006	Human	Human
78632000	78634000	0	0.19366	0.9994	0.0006	Human	Human
78634000	78636000	0	0.19366	0.9994	0.0006	Human	Human
78636000	78638000	0	0.19366	0.9994	0.0006	Human	Human
78638000	78640000	0	0.19366	0.9994	0.0006	Human	Human
78640000	78642000	0	0.19366	0.9994	0.0006	Human	Human
78642000	78644000	0	0.19366	0.9994	0.0006	Human	Human
78644000	78646000	0	0.19366	0.9994	0.0006	Human	Human
78646000	78648000	0	0.19366	0.9994	0.0006	Human	Human
78648000	78650000	0	0.19366	0.9994	0.0006	Human	Human
78650000	78652000	0	0.19366	0.9994	0.0006	Human	Human
78652000	78654000	0	0.19366	0.9994	0.0006	Human	Human
78654000	78656000	0	0.19366	0.9994	0.0006	Human	Human
78656000	78658000	0	0.19366	0.9994	0.0006	Human	Human
78658000	78660000	0	0.19366	0.9994	0.0006	Human	Human
78660000	78662000	0	0.19366	0.9994	0.0006	Human	Human
78662000	78664000	0	0.19366	0.9994	0.0006	Human	Human
78664000	78666000	0	0.19366	0.9994	0.0006	Human	Human
78666000	78668000	0	0.19366	0.9994	0.0006	Human	Human
78668000	78670000	0	0.19366	0.9994	0.0006	Human	Human
78670000	78672000	0	0.19366	0.9994	0.0006	Human	Human
78672000	78674000	0	0.19366	0.9994	0.0006	Human	Human
78674000	78676000	0	0.19366	0.9994	0.0006	Human	Human
78676000	78678000	0	0.19366	0.9994	0.0006	Human	Human
78678000	78680000	0	0.19366	0.9994	0.0006	Human	Human
78680000	78682000	0	0.19366	0.9994	0.0006	Human	Human
78682000	78684000	0	0.19366	0.9994	0.0006	Human	Human
78684000	78686000	0	0.19366	0.9994	0.0006	Human	Human
78686000	78688000	0	0.19366	0.9994	0.0006	Human	Human
78688000	78690000	0	0.19366	0.9994	0.0006	Human	Human
78690000	78692000	0	0.19366	0.9994	0.0006	Human	Human
78692000	78694000	0	0.19366	0.9994	0.0006	Human	Human
78694000	78696000	0	0.19366	0.9994	0.0006	Human	Human
78696000	78698000	0	0.19366	0.9994	0.0006	Human	Human
78698000	78700000	0	0.19366	0.9994	0.0006	Human	Human
78700000	78702000	0	0.19366	0.9994	0.0006	Human	Human
78702000	78704000	0	0.19366	0.9994	0.0006	Human	Human
78704000	78706000	0	0.19366	0.9994	0.0006	Human	Human
78706000	78708000	0	0.19366	0.9994	0.0006	Human	Human
78708000	78710000	0	0.19366	0.9994	0.0006	Human	Human
78710000	78712000	0	0.19366	0.9994	0.0006	Human	Human
78712000	78714000	0	0.19366	0.9994	0.0006	Human	Human
78714000	78716000	0	0.19366	0.9994	0.0006	Human	Human
78716000	78718000	0	0.19366	0.9994	0.0006	Human	Human
78718000	78720000	0	0.19366	0.9994	0.0006	Human	Human
78720000	78722000	0	0.19366	0.9994	0.0006	Human	Human
78722000	78724000	0	0.19366	0.9994	0.0006	Human	Human
78724000	78726000	0	0.19366	0.9994	0.0006	Human	Human
78726000	78728000	0	0.19366	0.9994	0.0006	Human	Human
78728000	78730000	0	0.19366	0.9994	0.0006	Human	Human
78730000	78732000	0	0.19366	0.9994	0.0006	Human	Human
78732000	78734000	0	0.19366	0.9994	0.0006	Human	Human
78734000	78736000	0	0.19366	0.9994	0.0006	Human	Human
78736000	78738000	0	0.19366	0.9994	0.0006	Human	Human
78738000	78740000	0	0.19366	0.9994	0.0006	Human	Human
78740000	78742000	0	0.19366	0.9994	0.0006	Human	Human
78742000	78744000	0	0.19366	0.9994	0.0006	Human	Human
78744000	78746000	0	0.19366	0.9994	0.0006	Human	Human
78746000	78748000	0	0.19366	0.9994	0.0006	Human	Human
78748000	78750000	0	0.19366	0.9994	0.0006	Human	Human
78750000	78752000	0	0.19366	0.9994	0.0006	Human	Human
78752000	78754000	0	0.19366	0.9994	0.0006	Human	Human
78754000	78756000	0	0.19366	0.9994	0.0006	Human	Human
78756000	78758000	0	0.19366	0.9994	0.0006	Human	Human
78758000	78760000	0	0.19366	0.9994	0.0006	Human	Human
78760000	78762000	0	0.19366	0.9994	0.0006	Human	Human
78762000	78764000	0	0.19366	0.9994	0.0006	Human	Human
78764000	78766000	0	0.19366	0.9994	0.0006	Human	Human
78766000	78768000	0	0.19366	0.9994	0.0006	Human	Human
78768000	78770000	0	0.19366	0.9994	0.0006	Human	Human
78770000	78772000	0	0.19366	0.9994	0.0006	Human	Human
78772000	78774000	0	0.19366	0.9994	0.0006	Human	Human
78774000	78776000	0	0.19366	0.9994	0.0006	Human	Human
78776000	78778000	0	0.19366	0.9994	0.0006	Human	Human
78778000	78780000	0	0.19366	0.9994	0.0006	Human	Human
78780000	78782000	0	0.19366	0.9994	0.0006	Human	Human
78782000	78784000	0	0.19366	0.9994	0.0006	Human	Human
78784000	78786000	0	0.19366	0.9994	0.0006	Human	Human
78786000	78788000	0	0.19366	0.9994	0.0006	Human	Human
78788000	78790000	0	0.19366	0.9994	0.0006	Human	Human
78790000	78792000	0	0.19366	0.9994	0.0006	Human	Human
78792000	78794000	0	0.19366	0.9994	0.0006	Human	Human
78794000	78796000	0	0.19366	0.9994	0.0006	Human	Human
78796000	78798000	0	0.19366	0.9994	0.0006	Human	Human
78798000	78800000	0	0.19366	0.9994	0.0006	Human	Human
78800000	78802000	0	0.19366	0.9994	0.0006	Human	Human
78802000	78804000	0	0.19366	0.9994	0.0006	Human	Human
78804000	78806000	0	0.19366	0.9994	0.0006	Human	Human
78806000	78808000	0	0.19366	0.9994	0.0006	Human	Human
78808000	78810000	0	0.19366	0.9994	0.0006	Human	Human
78810000	78812000	0	0.19366	0.9994	0.0006	Human	Human
78812000	78814000	0	0.19366	0.9994	0.0006	Human	Human
78814000	78816000	0	0.19366	0.9994	0.0006	Human	Human
78816000	78818000	0	0.19366	0.9994	0.0006	Human	Human
78818000	78820000	0	0.19366	0.9994	0.0006	Human	Human
78820000	78822000	0	0.19366	0.9994	0.0006	Human	Human
78822000	78824000	0	0.19366	0.9993	0.0007	Human	Human
78824000	78826000	0	0.19366	0.9888	0.0112	Human	Human
78826000	78828000	7	0.19366	0.0	1.0	Archaic	Archaic
78828000	78830000	0	0.19366	0.9888	0.0112	Human	Human
78830000	78832000	0	0.19366	0.9993	0.0007	Human	Human
78832000	78834000	0	0.19366	0.9994	0.0006	Human	Human
78834000	78836000	0	0.19366	0.9994	0.0006	Human	Human
78836000	78838000	0	0.19366	0.9994	0.0006	Human	Human
78838000	78840000	0	0.19366	0.9994	0.0006	Human	Human
78840000	78842000	0	0.19366	0.9994	0.0006	Human	Human
78842000	78844000	0	0.19366	0.9994	0.0006	Human	Human
78844000	78846000	0	0.19366	0.9994	0.0006	Human	Human
78846000	78848000	0	0.19366	0.9994	0.0006	Human	Human
78848000	78850000	0	0.19366	0.9994	0.0006	Human	Human
78850000	78852000	0	0.19366	0.9994	0.0006	Human	Human
78852000	78854000	0	0.19366	0.9994	0.0006	Human	Human
78854000	78856000	0	0.19366	0.993	0.007	Human	Human
78856000	78858000	1	0.19366	0.3947	0.6053	Archaic	Archaic
78858000	78860000	21	0.19366	0.0	1.0	Archaic	Archaic
78860000	78862000	0	0.19366	0.9888	0.0112	Human	Human
78862000	78864000	0	0.19366	0.9993	0.0007	Human	Human
78864000	78866000	0	0.19366	0.9994	0.0006	Human	Human
78866000	78868000	0	0.19366	0.9994	0.0006	Human	Human
78868000	78870000	0	0.19366	0.9994	0.0006	Human	Human
78870000	78872000	0	0.19366	0.9994	0.0006	Human	Human
78872000	78874000	0	0.19366	0.9994	0.0006	Human	Human
78874000	78876000	0	0.19366	0.9994	0.0006	Human	Human
78876000	78878000	0	0.19366	0.9994	0.0006	Human	Human
78878000	78880000	0	0.19366	0.9994	0.0006	Human	Human
78880000	78882000	0	0.19366	0.9994	0.0006	Human	Human
78882000	78884000	0	0.19366	0.9994	0.0006	Human	Human
78884000	78886000	0	0.19366	0.9994	0.0006	Human	Human
78886000	78888000	0	0.19366	0.9994	0.0006	Human	Human
78888000	78890000	0	0.19366	0.9994	0.0006	Human	Human
78890000	78892000	0	0.19366	0.9994	0.0006	Human	Human
78892000	78894000	0	0.19366	0.9994	0.0006	Human	Human
78894000	78896000	0	0.19366	0.9994	0.0006	Human	Human
78896000	78898000	0	0.19366	0.9994	0.0006	Human	Human
78898000	78900000	0	0.19366	0.9994	0.0006	Human	Human
78900000	78902000	0	0.19366	0.9994	0.0006	Human	Human
78902000	78904000	0	0.19366	0.9994	0.0006	Human	Human
78904000	78906000	0	0.19366	0.9994	0.0006	Human	Human
78906000	78908000	0	0.19366	0.9994	0.0006	Human	Human
78908000	78910000	0	0.19366	0.9994	0.0006	Human	Human
78910000	78912000	0	0.19366	0.9994	0.0006	Human	Human
78912000	78914000	0	0.19366	0.9994	0.0006	Human	Human
78914000	78916000	0	0.19366	0.9994	0.0006	Human	Human
78916000	78918000	0	0.19366	0.9994	0.0006	Human	Human
78918000	78920000	0	0.19366	0.9994	0.0006	Human	Human
78920000	78922000	0	0.19366	0.9994	0.0006	Human	Human
78922000	78924000	0	0.19366	0.9994	0.0006	Human	Human
78924000	78926000	0	0.19366	0.9987	0.0013	Human	Human
78926000	78928000	1	0.19366	0.9278	0.0722	Human	Human
78928000	78930000	0	0.19366	0.9987	0.0013	Human	Human
78930000	78932000	0	0.19366	0.9994	0.0006	Human	Human
78932000	78934000	0	0.19366	0.9994	0.0006	Human	Human
78934000	78936000	0	0.19366	0.9994	0.0006	Human	Human
78936000	78938000	0	0.19366	0.9994	0.0006	Human	Human
78938000	78940000	0	0.19366	0.9994	0.0006	Human	Human
78940000	78942000	0	0.19366	0.9994	0.0006	Human	Human
78942000	78944000	0	0.19366	0.9994	0.0006	Human	Human
78944000	78946000	0	0.19366	0.9994	0.0006	Human	Human
78946000	78948000	0	0.19366	0.9994	0.0006	Human	Human
78948000	78950000	0	0.19366	0.9994	0.0006	Human	Human
78950000	78952000	0	0.19366	0.9994	0.0006	Human	Human
78952000	78954000	0	0.19366	0.9994	0.0006	Human	Human
78954000	78956000	0	0.19366	0.9994	0.0006	Human	Human
78956000	78958000	0	0.19366	0.9994	0.0006	Human	Human
78958000	78960000	0	0.19366	0.9994	0.0006	Human	Human
78960000	78962000	0	0.19366	0.9994	0.0006	Human	Human
78962000	78964000	0	0.19366	0.9994	0.0006	Human	Human
78964000	78966000	0	0.19366	0.9994	0.0006	Human	Human
78966000	78968000	0	0.19366	0.9994	0.0006	Human	Human
78968000	78970000	0	0.19366	0.9994	0.0006	Human	Human
78970000	78972000	0	0.19366	0.9994	0.0006	Human	Human
78972000	78974000	0	0.19366	0.9994	0.0006	Human	Human
78974000	78976000	0	0.19366	0.9994	0.0006	Human	Human
78976000	78978000	0	0.19366	0.9994	0.0006	Human	Human
78978000	78980000	0	0.19366	0.9994	0.0006	Human	Human
78980000	78982000	0	0.19366	0.9994	0.0006	Human	Human
78982000	78984000	0	0.19366	0.9994	0.0006	Human	Human
78984000	78986000	0	0.19366	0.9994	0.0006	Human	Human
78986000	78988000	0	0.19366	0.9994	0.0006	Human	Human
78988000	78990000	0	0.19366	0.9993	0.0007	Human	Human
78990000	78992000	0	0.19366	0.9888	0.0112	Human	Human
78992000	78994000	21	0.19366	0.0	1.0	Archaic	Archaic
78994000	78996000	21	0.19366	0.0	1.0	Archaic	Archaic
78996000	78998000	0	0.19366	0.9866	0.0134	Human	Human
78998000	79000000	0	0.19366	0.9866	0.0134	Human	Human
79000000	79002000	21	0.77188	0.0	1.0	Archaic	Archaic
79002000	79004000	0	0.77188	1.0	0.0	Human	Human
79004000	79006000	20	0.77188	0.0	1.0	Archaic	Archaic
79006000	79008000	21	0.77188	0.0	1.0	Archaic	Archaic
79008000	79010000	44	0.77188	0.0	1.0	Archaic	Archaic
79010000	79012000	0	0.77188	1.0	0.0	Human	Human
79012000	79014000	21	0.77188	0.0	1.0	Archaic	Archaic
79014000	79016000	37	0.77188	0.0	1.0	Archaic	Archaic
79016000	79018000	0	0.77188	1.0	0.0	Human	Human
79018000	79020000	21	0.77188	0.0	1.0	Archaic	Archaic
79020000	79022000	0	0.77188	1.0	0.0	Human	Human
79022000	79024000	0	0.77188	1.0	0.0	Human	Human
79024000	79026000	0	0.77188	1.0	0.0	Human	Human
79026000	79028000	0	0.77188	1.0	0.0	Human	Human
79028000	79030000	0	0.77188	1.0	0.0	Human	Human
79030000	79032000	0	0.77188	1.0	0.0	Human	Human
79032000	79034000	0	0.77188	1.0	0.0	Human	Human
79034000	79036000	0	0.77188	1.0	0.0	Human	Human
79036000	79038000	0	0.77188	1.0	0.0	Human	Human
79038000	79040000	0	0.77188	1.0	0.0	Human	Human
79040000	79042000	0	0.77188	1.0	0.0	Human	Human
79042000	79044000	0	0.77188	1.0	0.0	Human	Human
79044000	79046000	0	0.77188	1.0	0.0	Human	Human
79046000	79048000	0	0.77188	1.0	0.0	Human	Human
79048000	79050000	0	0.77188	1.0	0.0	Human	Human
79050000	79052000	0	0.77188	1.0	0.0	Human	Human
79052000	79054000	0	0.77188	1.0	0.0	Human	Human
79054000	79056000	0	0.77188	1.0	0.0	Human	Human
79056000	79058000	0	0.77188	1.0	0.0	Human	Human
79058000	79060000	0	0.77188	1.0	0.0	Human	Human
79060000	79062000	0	0.77188	1.0	0.0	Human	Human
79062000	79064000	0	0.77188	1.0	0.0	Human	Human
79064000	79066000	0	0.77188	1.0	0.0	Human	Human
79066000	79068000	0	0.77188	1.0	0.0	Human	Human
79068000	79070000	0	0.77188	1.0	0.0	Human	Human
79070000	79072000	0	0.77188	1.0	0.0	Human	Human
79072000	79074000	0	0.77188	1.0	0.0	Human	Human
79074000	79076000	0	0.77188	1.0	0.0	Human	Human
79076000	79078000	0	0.77188	1.0	0.0	Human	Human
79078000	79080000	0	0.77188	1.0	0.0	Human	Human
79080000	79082000	0	0.77188	1.0	0.0	Human	Human
79082000	79084000	0	0.77188	1.0	0.0	Human	Human
79084000	79086000	0	0.77188	1.0	0.0	Human	Human
79086000	79088000	0	0.77188	1.0	0.0	Human	Human
79088000	79090000	0	0.77188	1.0	0.0	Human	Human
79090000	79092000	0	0.77188	1.0	0.0	Human	Human
79092000	79094000	0	0.77188	1.0	0.0	Human	Human
79094000	79096000	0	0.77188	1.0	0.0	Human	Human
79096000	79098000	24	0.77188	0.0	1.0	Archaic	Archaic
79098000	79100000	0	0.77188	1.0	0.0	Human	Human
79100000	79102000	19	0.77188	0.0	1.0	Archaic	Archaic
79102000	79104000	0	0.77188	1.0	0.0	Human	Human
79104000	79106000	1	0.77188	1.0	0.0	Human	Human
79106000	79108000	0	0.77188	1.0	0.0	Human	Human
79108000	79110000	15	0.77188	0.0	1.0	Archaic	Archaic
79110000	79112000	0	0.77188	1.0	0.0	Human	Human
79112000	79114000	0	0.77188	1.0	0.0	Human	Human
79114000	79116000	0	0.77188	1.0	0.0	Human	Human
79116000	79118000	0	0.77188	1.0	0.0	Human	Human
79118000	79120000	0	0.77188	1.0	0.0	Human	Human
79120000	79122000	0	0.77188	1.0	0.0	Human	Human
79122000	79124000	0	0.77188	1.0	0.0	Human	Human
79124000	79126000	0	0.77188	1.0	0.0	Human	Human
79126000	79128000	0	0.77188	1.0	0.0	Human	Human
79128000	79130000	0	0.77188	1.0	0.0	Human	Human
79130000	79132000	0	0.77188	1.0	0.0	Human	Human
79132000	79134000	0	0.77188	1.0	0.0	Human	Human
79134000	79136000	0	0.77188	1.0	0.0	Human	Human
79136000	79138000	0	0.77188	1.0	0.0	Human	Human
79138000	79140000	0	0.77188	1.0	0.0	Human	Human
79140000	79142000	0	0.77188	1.0	0.0	Human	Human
79142000	79144000	0	0.77188	1.0	0.0	Human	Human
79144000	79146000	0	0.77188	1.0	0.0	Human	Human
79146000	79148000	0	0.77188	1.0	0.0	Human	Human
79148000	79150000	0	0.77188	1.0	0.0	Human	Human
79150000	79152000	0	0.77188	1.0	0.0	Human	Human
79152000	79154000	0	0.77188	1.0	0.0	Human	Human
79154000	79156000	0	0.77188	1.0	0.0	Human	Human
79156000	79158000	0	0.77188	1.0	0.0	Human	Human
79158000	79160000	0	0.77188	1.0	0.0	Human	Human
79160000	79162000	0	0.77188	1.0	0.0	Human	Human
79162000	79164000	0	0.77188	1.0	0.0	Human	Human
79164000	79166000	0	0.77188	1.0	0.0	Human	Human
79166000	79168000	0	0.77188	1.0	0.0	Human	Human
79168000	79170000	0	0.77188	1.0	0.0	Human	Human
79170000	79172000	0	0.77188	1.0	0.0	Human	Human
79172000	79174000	0	0.77188	1.0	0.0	Human	Human
79174000	79176000	0	0.77188	1.0	0.0	Human	Human
79176000	79178000	0	0.77188	1.0	0.0	Human	Human
79178000	79180000	0	0.77188	1.0	0.0	Human	Human
79180000	79182000	0	0.77188	1.0	0.0	Human	Human
79182000	79184000	0	0.77188	1.0	0.0	Human	Human
79184000	79186000	0	0.77188	1.0	0.0	Human	Human
79186000	79188000	0	0.77188	1.0	0.0	Human	Human
79188000	79190000	0	0.77188	1.0	0.0	Human	Human
79190000	79192000	0	0.77188	1.0	0.0	Human	Human
79192000	79194000	0	0.77188	1.0	0.0	Human	Human
79194000	79196000	1	0.77188	1.0	0.0	Human	Human
79196000	79198000	0	0.77188	1.0	0.0	Human	Human
79198000	79200000	0	0.77188	1.0	0.0	Human	Human
79200000	79202000	0	0.77188	1.0	0.0	Human	Human
79202000	79204000	0	0.77188	1.0	0.0	Human	Human
79204000	79206000	0	0.77188	1.0	0.0	Human	Human
79206000	79208000	0	0.77188	1.0	0.0	Human	Human
79208000	79210000	0	0.77188	1.0	0.0	Human	Human
79210000	79212000	0	0.77188	1.0	0.0	Human	Human
79212000	79214000	0	0.77188	1.0	0.0	Human	Human
79214000	79216000	0	0.77188	1.0	0.0	Human	Human
79216000	79218000	0	0.77188	1.0	0.0	Human	Human
79218000	79220000	0	0.77188	1.0	0.0	Human	Human
79220000	79222000	0	0.77188	1.0	0.0	Human	Human
79222000	79224000	0	0.77188	1.0	0.0	Human	Human
79224000	79226000	0	0.77188	1.0	0.0	Human	Human
79226000	79228000	0	0.77188	1.0	0.0	Human	Human
79228000	79230000	0	0.77188	1.0	0.0	Human	Human
79230000	79232000	0	0.77188	1.0	0.0	Human	Human
79232000	79234000	0	0.77188	1.0	0.0	Human	Human
79234000	79236000	21	0.77188	0.0	1.0	Archaic	Archaic
79236000	79238000	30	0.77188	0.0	1.0	Archaic	Archaic
79238000	79240000	0	0.77188	1.0	0.0	Human	Human
79240000	79242000	0	0.77188	1.0	0.0	Human	Human
79242000	79244000	0	0.77188	1.0	0.0	Human	Human
79244000	79246000	0	0.77188	1.0	0.0	Human	Human
79246000	79248000	0	0.77188	1.0	0.0	Human	Human
79248000	79250000	0	0.77188	1.0	0.0	Human	Human
79250000	79252000	0	0.77188	1.0	0.0	Human	Human
79252000	79254000	0	0.77188	1.0	0.0	Human	Human
79254000	79256000	0	0.77188	1.0	0.0	Human	Human
79256000	79258000	0	0.77188	1.0	0.0	Human	Human
79258000	79260000	0	0.77188	1.0	0.0	Human	Human
79260000	79262000	0	0.77188	1.0	0.0	Human	Human
79262000	79264000	0	0.77188	1.0	0.0	Human	Human
79264000	79266000	0	0.77188	1.0	0.0	Human	Human
79266000	79268000	0	0.77188	1.0	0.0	Human	Human
79268000	79270000	0	0.77188	1.0	0.0	Human	Human
79270000	79272000	0	0.77188	1.0	0.0	Human	Human
79272000	79274000	0	0.77188	1.0	0.0	Human	Human
79274000	79276000	0	0.77188	1.0	0.0	Human	Human
79276000	79278000	0	0.77188	1.0	0.0	Human	Human
79278000	79280000	0	0.77188	1.0	0.0	Human	Human
79280000	79282000	0	0.77188	1.0	0.0	Human	Human
79282000	79284000	0	0.77188	1.0	0.0	Human	Human
79284000	79286000	0	0.77188	1.0	0.0	Human	Human
79286000	79288000	0	0.77188	1.0	0.0	Human	Human
79288000	79290000	0	0.77188	1.0	0.0	Human	Human
79290000	79292000	0	0.77188	1.0	0.0	Human	Human
79292000	79294000	0	0.77188	1.0	0.0	Human	Human
79294000	79296000	0	0.77188	1.0	0.0	Human	Human
79296000	79298000	0	0.77188	1.0	0.0	Human	Human
79298000	79300000	0	0.77188	1.0	0.0	Human	Human
79300000	79302000	0	0.77188	1.0	0.0	Human	Human
79302000	79304000	0	0.77188	1.0	0.0	Human	Human
79304000	79306000	0	0.77188	1.0	0.0	Human	Human
79306000	79308000	0	0.77188	1.0	0.0	Human	Human
79308000	79310000	0	0.77188	1.0	0.0	Human	Human
79310000	79312000	2	0.77188	0.9998	0.0002	Human	Human
79312000	79314000	0	0.77188	1.0	0.0	Human	Human
79314000	79316000	0	0.77188	1.0	0.0	Human	Human
79316000	79318000	0	0.77188	1.0	0.0	Human	Human
79318000	79320000	0	0.77188	1.0	0.0	Human	Human
79320000	79322000	0	0.77188	1.0	0.0	Human	Human
79322000	79324000	0	0.77188	1.0	0.0	Human	Human
79324000	79326000	0	0.77188	1.0	0.0	Human	Human
79326000	79328000	0	0.77188	1.0	0.0	Human	Human
79328000	79330000	0	0.77188	1.0	0.0	Human	Human
79330000	79332000	0	0.77188	1.0	0.0	Human	Human
79332000	79334000	0	0.77188	1.0	0.0	Human	Human
79334000	79336000	0	0.77188	1.0	0.0	Human	Human
79336000	79338000	0	0.77188	1.0	0.0	Human	Human
79338000	79340000	2	0.77188	0.9998	0.0002	Human	Human
79340000	79342000	0	0.77188	1.0	0.0	Human	Human
79342000	79344000	0	0.77188	1.0	0.0	Human	Human
79344000	79346000	0	0.77188	1.0	0.0	Human	Human
79346000	79348000	0	0.77188	1.0	0.0	Human	Human
79348000	79350000	0	0.77188	1.0	0.0	Human	Human
79350000	79352000	0	0.77188	1.0	0.0	Human	Human
79352000	79354000	0	0.77188	1.0	0.0	Human	Human
79354000	79356000	0	0.77188	1.0	0.0	Human	Human
79356000	79358000	6	0.77188	0.0	1.0	Archaic	Archaic
79358000	79360000	0	0.77188	1.0	0.0	Human	Human
79360000	79362000	19	0.77188	0.0	1.0	Archaic	Archaic
79362000	79364000	0	0.77188	1.0	0.0	Human	Human
79364000	79366000	21	0.77188	0.0	1.0	Archaic	Archaic
79366000	79368000	0	0.77188	1.0	0.0	Human	Human
79368000	79370000	0	0.77188	1.0	0.0	Human	Human
79370000	79372000	0	0.77188	1.0	0.0	Human	Human
79372000	79374000	0	0.77188	1.0	0.0	Human	Human
79374000	79376000	0	0.77188	1.0	0.0	Human	Human
79376000	79378000	0	0.77188	1.0	0.0	Human	Human
79378000	79380000	0	0.77188	1.0	0.0	Human	Human
79380000	79382000	0	0.77188	1.0	0.0	Human	Human
79382000	79384000	0	0.77188	1.0	0.0	Human	Human
79384000	79386000	0	0.77188	1.0	0.0	Human	Human
79386000	79388000	0	0.77188	1.0	0.0	Human	Human
79388000	79390000	0	0.77188	1.0	0.0	Human	Human
79390000	79392000	0	0.77188	1.0	0.0	Human	Human
79392000	79394000	0	0.77188	1.0	0.0	Human	Human
79394000	79396000	0	0.77188	1.0	0.0	Human	Human
79396000	79398000	0	0.77188	1.0	0.0	Human	Human
79398000	79400000	0	0.77188	1.0	0.0	Human	Human
79400000	79402000	0	0.77188	1.0	0.0	Human	Human
79402000	79404000	0	0.77188	1.0	0.0	Human	Human
79404000	79406000	0	0.77188	1.0	0.0	Human	Human
79406000	79408000	0	0.77188	1.0	0.0	Human	Human
79408000	79410000	0	0.77188	1.0	0.0	Human	Human
79410000	79412000	0	0.77188	1.0	0.0	Human	Human
79412000	79414000	0	0.77188	1.0	0.0	Human	Human
79414000	79416000	0	0.77188	1.0	0.0	Human	Human
79416000	79418000	0	0.77188	1.0	0.0	Human	Human
79418000	79420000	0	0.77188	1.0	0.0	Human	Human
79420000	79422000	0	0.77188	1.0	0.0	Human	Human
79422000	79424000	0	0.77188	1.0	0.0	Human	Human
79424000	79426000	0	0.77188	1.0	0.0	Human	Human
79426000	79428000	0	0.77188	1.0	0.0	Human	Human
79428000	79430000	0	0.77188	1.0	0.0	Human	Human
79430000	79432000	0	0.77188	1.0	0.0	Human	Human
79432000	79434000	0	0.77188	1.0	0.0	Human	Human
79434000	79436000	0	0.77188	1.0	0.0	Human	Human
79436000	79438000	0	0.77188	1.0	0.0	Human	Human
